transaction_id,customer_id,transaction_timestamp,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,card_number,store_id,store_city,order_status,ingestion_timestamp,pipeline_run_id,amount_bucket
TXN000458,CUST0051,2025-01-24 19:12:14,P040,Board Game,Toys,3,2488,7464,Credit Card,***********85.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000459,CUST0051,2026-03-07 10:23:08,P009,Hoodie,Clothing,4,2785,11140,Net Banking,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000460,CUST0051,2025-02-28 10:06:31,P037,Building Blocks,Toys,3,1427,4281,Credit Card,*************23.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000461,CUST0051,2026-05-25 07:59:54,P027,Shampoo,Beauty,1,813,813,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000462,CUST0051,2024-08-20 00:18:15,P010,Sneakers,Clothing,5,7579,37895,Debit Card,**************38.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000463,CUST0051,2026-02-01 23:27:03,P039,Teddy Bear,Toys,1,2672,2672,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000464,CUST0051,2026-05-16 21:43:29,P014,Sugar,Grocery,4,94,376,Credit Card,**************38.5,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000465,CUST0051,2024-08-26 19:26:21,P026,Face Wash,Beauty,3,602,1806,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000466,CUST0051,2026-06-02 16:56:44,P038,Toy Car,Toys,1,950,950,Debit Card,**************93.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000467,CUST0051,2026-06-11 23:19:05,P010,Sneakers,Clothing,2,3944,7888,Credit Card,*************10.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000468,CUST0051,2026-01-29 17:18:40,P021,Cricket Bat,Sports,2,5559,11118,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000469,CUST0051,2025-09-02 00:04:15,P002,Smartphone,Electronics,5,62373,311865,Credit Card,**************11.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000470,CUST0051,2025-11-29 12:54:36,P027,Shampoo,Beauty,3,913,2739,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000471,CUST0051,2026-04-20 17:18:11,P032,Python Programming,Books,5,477,2385,Debit Card,************01.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000472,CUST0051,2026-02-19 23:38:34,P024,Dumbbells,Sports,3,4814,14442,Credit Card,**********84.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000473,CUST0051,2025-09-08 20:28:47,P021,Cricket Bat,Sports,4,4701,18804,Debit Card,*************53.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000474,CUST0051,2025-03-17 15:27:24,P008,Jacket,Clothing,3,3644,10932,Credit Card,*************68.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000475,CUST0051,2024-12-23 16:33:10,P017,Cookware Set,Home & Kitchen,4,3067,12268,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000476,CUST0051,2024-07-18 22:19:51,P011,Rice,Grocery,3,56,168,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000477,CUST0051,2026-03-13 22:08:56,P005,Headphones,Electronics,3,12152,36456,Debit Card,*************58.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000478,CUST0051,2024-08-21 17:19:49,P032,Python Programming,Books,2,560,1120,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000479,CUST0052,2025-12-19 18:28:59,P011,Rice,Grocery,5,305,1525,Credit Card,************38.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000480,CUST0052,2025-09-08 20:36:22,P005,Headphones,Electronics,1,9902,9902,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000481,CUST0052,2026-06-04 07:00:03,P038,Toy Car,Toys,4,1187,4748,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000482,CUST0052,2025-09-02 18:43:38,P006,T-Shirt,Clothing,1,1139,1139,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000483,CUST0052,2025-12-10 02:26:55,P022,Football,Sports,2,2438,4876,Debit Card,**************36.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000484,CUST0053,2025-11-15 06:06:22,P027,Shampoo,Beauty,2,406,812,Debit Card,***********33.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000485,CUST0053,2024-08-17 20:21:26,P016,Mixer Grinder,Home & Kitchen,2,6299,12598,Cash,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000486,CUST0053,2026-02-14 16:59:28,P008,Jacket,Clothing,5,4861,24305,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000487,CUST0053,2025-04-14 01:11:12,P003,Tablet,Electronics,1,57902,57902,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000488,CUST0054,2025-08-12 13:00:30,P003,Tablet,Electronics,2,22370,44740,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000489,CUST0054,2024-09-03 04:48:25,P028,Perfume,Beauty,2,4844,9688,Credit Card,**************43.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000490,CUST0054,2024-08-06 17:04:31,P003,Tablet,Electronics,5,39674,198370,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000491,CUST0054,2025-09-22 22:04:13,P009,Hoodie,Clothing,4,2831,11324,Credit Card,**************80.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000492,CUST0054,2025-04-10 02:19:01,P021,Cricket Bat,Sports,3,1401,4203,Credit Card,**************37.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000493,CUST0054,2025-03-28 04:27:05,P002,Smartphone,Electronics,4,47434,189736,Credit Card,*****************e+18,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000494,CUST0054,2026-01-24 00:23:26,P007,Jeans,Clothing,4,2106,8424,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000495,CUST0054,2024-08-28 13:11:56,P034,Data Science Handbook,Books,2,1265,2530,Debit Card,******************e+18,STR003,Bengaluru,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN000496,CUST0054,2025-09-04 04:00:46,P032,Python Programming,Books,2,853,1706,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000497,CUST0054,2026-05-19 09:18:50,P012,Wheat Flour,Grocery,3,60,180,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000498,CUST0054,2024-11-12 10:45:48,P021,Cricket Bat,Sports,4,5092,20368,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000499,CUST0054,2025-10-11 10:25:48,P023,Yoga Mat,Sports,3,1252,3756,Debit Card,*****************e+18,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000500,CUST0054,2026-06-25 16:09:47,P031,Novel,Books,2,902,1804,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000501,CUST0055,2025-03-08 21:40:06,P034,Data Science Handbook,Books,5,1215,6075,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000502,CUST0055,2026-04-08 20:45:30,P037,Building Blocks,Toys,3,3540,10620,Debit Card,*************08.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000503,CUST0055,2025-09-10 14:17:02,P003,Tablet,Electronics,1,16014,16014,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000504,CUST0055,2026-04-28 07:17:05,P021,Cricket Bat,Sports,4,1155,4620,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000505,CUST0055,2026-02-11 21:06:38,P021,Cricket Bat,Sports,5,5210,26050,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000506,CUST0055,2025-08-26 06:57:44,P006,T-Shirt,Clothing,1,752,752,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000507,CUST0055,2026-02-26 19:50:57,P030,Lipstick,Beauty,1,362,362,Debit Card,**************60.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000508,CUST0055,2025-06-11 11:00:16,P012,Wheat Flour,Grocery,5,77,385,Credit Card,*************96.0,STR007,Pune,Cancelled,2026-07-02 17:20:57,75971a34,Low
TXN000509,CUST0055,2025-09-10 07:37:17,P030,Lipstick,Beauty,2,2442,4884,Debit Card,**************74.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000510,CUST0055,2026-03-04 00:14:02,P002,Smartphone,Electronics,3,53895,161685,Net Banking,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000511,CUST0056,2025-08-05 07:48:20,P030,Lipstick,Beauty,4,218,872,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000512,CUST0056,2026-04-02 07:52:01,P030,Lipstick,Beauty,4,951,3804,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000513,CUST0056,2025-02-05 17:37:27,P014,Sugar,Grocery,3,290,870,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000514,CUST0056,2026-06-23 10:34:11,P002,Smartphone,Electronics,2,24519,49038,Debit Card,***********03.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000515,CUST0056,2025-09-21 03:49:21,P039,Teddy Bear,Toys,1,2936,2936,Debit Card,*************58.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000516,CUST0056,2025-05-28 21:21:15,P021,Cricket Bat,Sports,5,4571,22855,Credit Card,************76.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000517,CUST0056,2025-06-07 13:42:01,P031,Novel,Books,5,956,4780,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000518,CUST0056,2024-10-25 23:10:06,P036,Puzzle,Toys,4,1465,5860,Net Banking,,STR007,Pune,Returned,2026-07-02 17:20:57,75971a34,High
TXN000519,CUST0056,2024-08-27 19:10:34,P033,SQL Guide,Books,1,1174,1174,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000520,CUST0057,2025-02-07 07:29:01,P008,Jacket,Clothing,4,4069,16276,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000521,CUST0057,2024-08-23 16:51:27,P028,Perfume,Beauty,2,5959,11918,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000522,CUST0057,2025-04-18 16:25:11,P031,Novel,Books,3,579,1737,Debit Card,**************88.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000523,CUST0057,2025-06-12 00:11:13,P022,Football,Sports,3,2336,7008,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000524,CUST0057,2024-09-10 21:03:04,P011,Rice,Grocery,5,108,540,Debit Card,**************33.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000525,CUST0057,2024-10-30 05:44:33,P005,Headphones,Electronics,3,4229,12687,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000526,CUST0058,2024-09-16 22:33:07,P027,Shampoo,Beauty,1,433,433,Debit Card,***********12.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000527,CUST0058,2025-02-28 06:26:55,P004,Smartwatch,Electronics,4,7802,31208,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000528,CUST0058,2026-03-03 17:37:21,P040,Board Game,Toys,1,2149,2149,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000529,CUST0058,2025-06-06 22:19:29,P026,Face Wash,Beauty,5,603,3015,Net Banking,,STR005,Chennai,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN000530,CUST0058,2025-12-08 16:21:37,P015,Tea,Grocery,2,286,572,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000531,CUST0058,2025-10-18 05:02:55,P001,Laptop,Electronics,3,52500,157500,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000532,CUST0058,2025-03-14 14:36:05,P010,Sneakers,Clothing,3,7014,21042,Debit Card,*************51.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000533,CUST0059,2026-05-26 17:32:42,P027,Shampoo,Beauty,5,853,4265,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000534,CUST0059,2025-12-15 19:18:38,P021,Cricket Bat,Sports,1,1325,1325,Credit Card,**************26.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000535,CUST0059,2025-05-12 07:15:57,P036,Puzzle,Toys,4,1127,4508,Credit Card,**************59.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000536,CUST0059,2025-12-18 00:54:32,P016,Mixer Grinder,Home & Kitchen,5,3119,15595,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000537,CUST0059,2025-07-25 06:01:51,P006,T-Shirt,Clothing,4,1282,5128,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000538,CUST0059,2025-06-07 21:30:32,P019,Vacuum Cleaner,Home & Kitchen,1,5109,5109,Debit Card,************24.0,STR001,Delhi,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN000539,CUST0059,2026-06-21 19:22:12,P023,Yoga Mat,Sports,4,965,3860,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000540,CUST0059,2025-01-26 15:40:35,P007,Jeans,Clothing,5,1502,7510,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000541,CUST0059,2024-07-12 12:08:36,P037,Building Blocks,Toys,4,2282,9128,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000542,CUST0059,2025-05-22 04:37:48,P026,Face Wash,Beauty,4,277,1108,UPI,,STR007,Pune,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000543,CUST0059,2026-03-26 11:48:29,P024,Dumbbells,Sports,1,4937,4937,Credit Card,**************84.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000544,CUST0059,2026-01-16 02:07:42,P040,Board Game,Toys,4,2814,11256,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000545,CUST0059,2026-03-01 07:48:01,P007,Jeans,Clothing,3,3097,9291,Credit Card,*************03.0,STR002,Mumbai,Returned,2026-07-02 17:20:57,75971a34,High
TXN000546,CUST0059,2026-06-28 06:43:49,P010,Sneakers,Clothing,3,4361,13083,Net Banking,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000547,CUST0059,2025-09-25 04:57:11,P014,Sugar,Grocery,1,68,68,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000548,CUST0059,2026-05-27 01:05:44,P014,Sugar,Grocery,5,226,1130,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000549,CUST0059,2026-05-15 04:21:21,P022,Football,Sports,5,447,2235,Debit Card,**************93.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000550,CUST0059,2024-08-06 09:34:32,P034,Data Science Handbook,Books,4,1268,5072,Credit Card,**********77.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000551,CUST0059,2026-05-31 09:38:29,P033,SQL Guide,Books,2,672,1344,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000552,CUST0059,2025-12-24 12:17:59,P017,Cookware Set,Home & Kitchen,3,9954,29862,Credit Card,*************11.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000553,CUST0059,2025-12-22 05:11:58,P013,Cooking Oil,Grocery,5,887,4435,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000554,CUST0060,2025-03-03 13:42:06,P011,Rice,Grocery,5,462,2310,Net Banking,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000555,CUST0060,2024-09-09 05:50:26,P033,SQL Guide,Books,4,737,2948,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000556,CUST0060,2024-08-20 09:46:42,P038,Toy Car,Toys,2,1279,2558,Credit Card,**************15.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000557,CUST0060,2026-01-16 17:23:32,P033,SQL Guide,Books,5,775,3875,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000558,CUST0060,2025-02-27 03:47:00,P029,Sunscreen,Beauty,4,931,3724,Credit Card,************58.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000559,CUST0060,2026-05-18 22:27:16,P002,Smartphone,Electronics,2,71579,143158,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000560,CUST0060,2026-03-15 05:28:38,P040,Board Game,Toys,2,746,1492,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000561,CUST0060,2025-06-27 01:05:30,P011,Rice,Grocery,1,159,159,Credit Card,***********89.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000562,CUST0060,2024-07-08 15:25:34,P011,Rice,Grocery,4,294,1176,Debit Card,**************01.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000563,CUST0061,2025-01-31 16:58:10,P030,Lipstick,Beauty,5,1303,6515,Debit Card,**************18.0,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,High
TXN000564,CUST0061,2025-06-11 02:08:57,P040,Board Game,Toys,4,2219,8876,Credit Card,**************65.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000565,CUST0061,2025-10-30 17:59:25,P026,Face Wash,Beauty,5,676,3380,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000566,CUST0061,2025-04-27 15:51:12,P035,Biography,Books,2,918,1836,UPI,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000567,CUST0061,2025-03-04 13:13:53,P018,Water Bottle,Home & Kitchen,3,837,2511,Cash,,STR005,Chennai,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000568,CUST0061,2024-10-11 08:34:11,P011,Rice,Grocery,3,257,771,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000569,CUST0061,2025-02-18 08:54:37,P033,SQL Guide,Books,2,761,1522,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000570,CUST0061,2026-02-19 13:15:43,P012,Wheat Flour,Grocery,2,134,268,Credit Card,**************92.0,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34,Low
TXN000571,CUST0061,2025-01-21 05:08:47,P024,Dumbbells,Sports,3,5296,15888,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000572,CUST0061,2026-03-05 05:36:10,P017,Cookware Set,Home & Kitchen,2,3785,7570,Credit Card,**************51.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000573,CUST0061,2026-02-14 08:23:17,P033,SQL Guide,Books,4,1035,4140,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000574,CUST0061,2025-01-15 08:04:56,P012,Wheat Flour,Grocery,1,325,325,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000575,CUST0061,2025-10-26 14:08:52,P002,Smartphone,Electronics,2,22573,45146,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000576,CUST0061,2025-01-02 09:24:05,P014,Sugar,Grocery,2,233,466,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000577,CUST0061,2025-02-14 05:20:16,P029,Sunscreen,Beauty,5,1150,5750,Debit Card,************38.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000578,CUST0061,2024-11-29 19:13:37,P009,Hoodie,Clothing,3,2069,6207,Credit Card,*****************e+18,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000579,CUST0061,2025-12-08 02:06:34,P022,Football,Sports,2,918,1836,Net Banking,,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000580,CUST0061,2025-11-27 19:46:51,P001,Laptop,Electronics,1,64571,64571,Credit Card,************00.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000581,CUST0061,2026-01-18 17:07:03,P032,Python Programming,Books,2,1136,2272,Credit Card,**************57.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000582,CUST0061,2024-12-12 19:05:52,P017,Cookware Set,Home & Kitchen,1,7899,7899,Debit Card,**********63.0,STR007,Pune,Returned,2026-07-02 17:20:57,75971a34,High
TXN000583,CUST0061,2025-01-25 20:43:19,P012,Wheat Flour,Grocery,2,69,138,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000584,CUST0061,2025-02-13 12:20:40,P011,Rice,Grocery,5,219,1095,Credit Card,**************84.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000585,CUST0061,2025-01-22 05:43:38,P029,Sunscreen,Beauty,3,1570,4710,Net Banking,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000586,CUST0061,2025-12-30 04:03:25,P006,T-Shirt,Clothing,4,655,2620,Credit Card,*************14.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000587,CUST0061,2024-08-16 07:57:44,P023,Yoga Mat,Sports,4,2279,9116,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000588,CUST0061,2025-05-06 22:16:26,P027,Shampoo,Beauty,5,418,2090,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000589,CUST0061,2024-10-13 02:59:18,P002,Smartphone,Electronics,1,43082,43082,Debit Card,**************45.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000590,CUST0061,2025-10-30 06:25:37,P020,Dining Set,Home & Kitchen,3,8303,24909,Credit Card,*****************e+18,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000591,CUST0061,2025-07-07 06:19:33,P011,Rice,Grocery,2,315,630,Debit Card,***********02.0,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34,Low
TXN000592,CUST0061,2024-10-25 03:11:16,P016,Mixer Grinder,Home & Kitchen,3,6473,19419,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000593,CUST0062,2025-07-13 13:17:19,P035,Biography,Books,3,688,2064,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000594,CUST0063,2026-01-07 01:12:11,P027,Shampoo,Beauty,3,455,1365,Debit Card,**************81.5,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000595,CUST0063,2025-12-04 09:06:53,P012,Wheat Flour,Grocery,5,370,1850,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000596,CUST0063,2025-12-25 14:00:26,P021,Cricket Bat,Sports,1,5767,5767,Debit Card,**************57.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000597,CUST0063,2025-09-11 14:31:21,P015,Tea,Grocery,3,757,2271,Debit Card,**************44.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000598,CUST0063,2026-02-09 00:14:38,P023,Yoga Mat,Sports,3,869,2607,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000599,CUST0063,2024-08-25 15:59:31,P039,Teddy Bear,Toys,1,1633,1633,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000600,CUST0063,2024-11-13 00:50:48,P010,Sneakers,Clothing,2,2781,5562,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000601,CUST0064,2025-05-10 06:40:27,P017,Cookware Set,Home & Kitchen,4,8983,35932,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000602,CUST0064,2024-09-14 10:46:00,P033,SQL Guide,Books,5,1093,5465,Credit Card,*************73.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000603,CUST0064,2024-10-03 16:54:35,P024,Dumbbells,Sports,1,8409,8409,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000604,CUST0064,2026-02-16 03:13:25,P028,Perfume,Beauty,4,1688,6752,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000605,CUST0064,2025-11-21 00:59:33,P023,Yoga Mat,Sports,2,1015,2030,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
